id;deglat;minlat;seclat;deglong;minlong;seclong;utmzone;utmeast;utmnorth;utmsrid;decimlat;decimlong;lat_decimal;lon_decimal
2018-04393;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04397;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04407;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04412;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04416;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04420;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04421;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04423;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04432;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04438;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04452;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04455;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04456;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04475;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04541;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04607;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04610;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04623;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-05252;;;;;;;;;;;;;;
2018-00161;56.0;31.0;22.8;-111.0;16.0;15.7;;;;;;;56.522999999999996;-110.72897222222223
2018-00219;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2018-00267;56.0;22.0;15.9;-111.0;0.0;36.4;;;;;;;56.37108333333333;-110.98988888888888
2018-00447;56.0;22.0;1.4;-111.0;35.0;2.7;;;;;;;56.36705555555556;-110.41591666666667
2018-00462;56.0;35.0;59.9;-111.0;18.0;41.4;;;;;;;56.59997222222223;-110.6885
2018-00668;56.0;31.0;43.1;-111.0;18.0;44.9;;;;;;;56.528638888888885;-110.68752777777777
2018-00911;56.0;35.0;59.9;-111.0;18.0;41.4;;;;;;;56.59997222222223;-110.6885
2018-01930;55.0;22.0;22.0;-111.0;10.0;26.0;;;;;;;55.37277777777778;-110.8261111111111
2018-04450;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04744;55.0;22.0;19.0;-111.0;9.0;7.0;;;;;;;55.371944444444445;-110.84805555555555
2018-04863;55.0;6.0;35.41;-118.0;45.0;40.15;;;;;;;55.109836111111115;-117.23884722222222
2018-05469;;;;;;;;;;;;;;
2021-35125;;;;;;;;;;;;;;
2022-15430;;;;;;;;;;;;;;
2022-15556;;;;;;;;;;;;;;
2023-02376;;;;;;;;;;;;;;
2021-35357;;;;;;;;;;;;;;
2022-15038;;;;;;;;;;;;;;
2023-02143;;;;;;;;;;;;;;
2018-00302;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-00318;56.0;26.0;0.1;-111.0;3.0;56.7;;;;;;;56.43336111111111;-110.93425
2018-00429;56.0;31.0;44.9;-111.0;18.0;44.6;;;;;;;56.52913888888889;-110.68761111111111
2018-00671;56.0;31.0;43.6;-111.0;18.0;44.5;;;;;;;56.528777777777776;-110.6876388888889
2018-02269;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02460;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02553;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02620;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02642;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02747;;;;;;;11.0;418128.64;6292957.47;32611.0;;;56.77335007607719;-118.33963947252373
2018-03045;;;;;;;11.0;416425.0;6294733.0;32611.0;;;56.78899411253573;-118.36808703745588
2018-03088;;;;;;;11.0;418163.34;6292953.47;32611.0;;;56.77332024593009;-118.33907058196431
2018-03101;;;;;;;11.0;417160.0;6296716.0;32611.0;;;56.80693527581601;-118.35670231119425
2018-04249;;;;;;;11.0;418808.06;6295997.63;32611.0;;;56.800773778927194;-118.32949131268055
2018-04250;;;;;;;11.0;417063.0;6290604.93;32611.0;;;56.75203273522063;-118.35630869264486
2018-04251;;;;;;;11.0;416931.5;6289915.17;32611.0;;;56.74581437170489;-118.35823490069833
2018-04252;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-04253;;;;;;;11.0;416688.0;6290321.5;32611.0;;;56.74942032336528;-118.36234713211078
2018-04254;;;;;;;11.0;418808.06;6295997.63;32611.0;;;56.800773778927194;-118.32949131268055
2018-04255;;;;;;;;;;;;;;
2018-04256;;;;;;;11.0;416638.07;6290132.66;32611.0;;;56.74771537169692;-118.36310191467365
2018-04257;;;;;;;11.0;417036.22;6296754.57;32611.0;;;56.80725963308749;-118.35874139167193
2018-04414;54.0;34.0;58.0;-110.0;28.0;30.0;;;;;;;54.58277777777778;-109.52499999999999
2018-04601;54.0;34.0;58.0;-110.0;28.0;30.0;;;;;;;54.58277777777778;-109.52499999999999
2018-04617;54.0;34.0;58.0;-110.0;28.0;30.0;;;;;;;54.58277777777778;-109.52499999999999
2018-05030;54.0;56.0;41.0;-112.0;51.0;2.0;;;;;;;54.94472222222222;-111.14944444444446
2018-05470;;;;;;;;;;;;;;
2021-35407;;;;;;;;;;;;;;
2021-35436;;;;;;;;;;;;;;
2021-35571;;;;;;;;;;;;;;
2022-15142;;;;;;;;;;;;;;
2022-15199;;;;;;;;;;;;;;
2022-15252;;;;;;;;;;;;;;
2022-15328;;;;;;;;;;;;;;
2023-02122;;;;;;;;;;;;;;
2023-02377;;;;;;;;;;;;;;
2018-05188;;;;;;;;;;;;;;
2018-05233;;;;;;;;;;;;;;
2018-05246;;;;;;;;;;;;;;
2018-05279;;;;;;;;;;;;;;
2018-05296;;;;;;;;;;;;;;
2018-01450;;;;;;;;;;;;;;
2018-00639;56.0;21.0;59.9;-111.0;35.0;5.2;;;;;;;56.36663888888889;-110.41522222222223
2018-01687;55.0;22.0;19.0;-111.0;9.0;4.0;;;;;;;55.371944444444445;-110.84888888888888
2018-02319;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02325;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02345;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02483;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02895;;;;;;;11.0;416963.18;6290597.97;32611.0;;;56.75195246281972;-118.35793832217831
2018-03109;;;;;;;11.0;418094.33;6299299.49;32611.0;;;56.830303710614835;-118.34223468092668
2018-03132;;;;;;;11.0;418132.0;6290834.0;32611.0;;;56.754278986273036;-118.33890546718062
2018-04258;;;;;;;11.0;417063.0;6290604.93;32611.0;;;56.75203273522063;-118.35630869264486
2018-04259;;;;;;;11.0;417063.0;6290604.93;32611.0;;;56.75203273522063;-118.35630869264486
2018-04260;;;;;;;11.0;418470.92;6290758.67;32611.0;;;56.75366179440818;-118.33334035007512
2018-04261;;;;;;;11.0;417063.0;6290604.93;32611.0;;;56.75203273522063;-118.35630869264486
2018-04262;;;;;;;11.0;419071.17;6295705.92;32611.0;;;56.798199638806025;-118.32509185561956
2018-04263;;;;;;;11.0;417063.0;6290604.93;32611.0;;;56.75203273522063;-118.35630869264486
2018-04856;55.0;6.0;37.48;-118.0;45.0;39.4;;;;;;;55.11041111111111;-117.23905555555555
2018-05031;54.0;56.0;41.0;-112.0;51.0;2.0;;;;;;;54.94472222222222;-111.14944444444446
2018-05175;55.0;3.0;39.0;-113.0;1.0;53.0;;;;;;;55.06083333333333;-112.96861111111112
2018-05249;;;;;;;;;;;;;;
2018-05471;;;;;;;;;;;;;;
2021-35005;55.0;6.0;38.12;118.0;45.0;38.68;;;;;;;55.11058888888889;118.76074444444444
2021-35228;;;;;;;;;;;;;;
2021-35340;;;;;;;;;;;;;;
2021-35572;;;;;;;;;;;;;;
2022-15103;;;;;;;;;;;;;;
2023-02115;;;;;;;;;;;;;;
2023-02378;;;;;;;;;;;;;;
2018-02191;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02285;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02401;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02507;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02513;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02544;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02935;;;;;;;11.0;415966.29;6295254.98;32611.0;;;56.79359957508946;-118.37576511546541
2018-04264;;;;;;;11.0;413267.83;6290484.83;32611.0;;;56.75026375168736;-118.41831120206305
2018-04265;;;;;;;11.0;418852.35;6290327.88;32611.0;;;56.749859210526154;-118.32696784012651
2018-04266;;;;;;;11.0;415047.32;6293553.54;32611.0;;;56.77815192990237;-118.39023972663927
2018-05176;55.0;33.0;33.0;-113.0;28.0;5.0;;;;;;;55.55916666666666;-112.53194444444445
2018-05583;55.0;6.0;38.12;118.0;45.0;38.68;;;;;;;55.11058888888889;118.76074444444444
2021-35150;;;;;;;;;;;;;;
2021-35284;;;;;;;;;;;;;;
2021-35423;;;;;;;;;;;;;;
2022-15091;;;;;;;;;;;;;;
2022-15356;;;;;;;;;;;;;;
2018-05472;;;;;;;;;;;;;;
2022-15039;;;;;;;;;;;;;;
2023-02103;;;;;;;;;;;;;;
2018-04267;;;;;;;11.0;416656.92;6290019.08;32611.0;;;56.74669864276385;-118.36275685027152
2018-04268;;;;;;;11.0;416695.08;6297896.08;32611.0;;;56.81745083632831;-118.36469923320014
2018-04269;;;;;;;11.0;416695.08;6297896.08;32611.0;;;56.81745083632831;-118.36469923320014
2018-04270;;;;;;;11.0;416758.34;6298437.53;32611.0;;;56.82232503227079;-118.36383993152577
2018-04271;;;;;;;11.0;413332.93;6290410.01;32611.0;;;56.74960388729535;-118.41722170034747
2018-04672;55.0;6.0;34.36;-118.0;45.0;40.37;;;;;;;55.109544444444445;-117.23878611111111
2018-05032;54.0;56.0;41.0;-112.0;51.0;2.0;;;;;;;54.94472222222222;-111.14944444444446
2018-05521;53.0;47.0;35.0;-113.0;51.0;11.0;;;;;;;53.793055555555554;-112.14694444444444
2021-35428;;;;;;;;;;;;;;
2023-02008;;;;;;;;;;;;;;
2018-00127;56.0;29.0;35.6;-111.0;13.0;52.7;;;;;;;56.49322222222222;-110.76869444444445
2018-00134;56.0;29.0;33.8;-111.0;13.0;51.7;;;;;;;56.49272222222222;-110.76897222222222
2018-00234;56.0;22.0;17.8;-111.0;0.0;37.2;;;;;;;56.371611111111115;-110.98966666666666
2018-00239;56.0;26.0;0.6;-111.0;3.0;57.5;;;;;;;56.433499999999995;-110.93402777777779
2018-00400;56.0;38.0;58.3;-111.0;18.0;47.5;;;;;;;56.64952777777778;-110.68680555555555
2018-00461;56.0;35.0;59.9;-111.0;18.0;41.4;;;;;;;56.59997222222223;-110.6885
2018-00550;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2018-00552;56.0;22.0;15.9;-111.0;0.0;36.4;;;;;;;56.37108333333333;-110.98988888888888
2018-00571;56.0;22.0;17.8;-111.0;0.0;37.2;;;;;;;56.371611111111115;-110.98966666666666
2018-01595;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01603;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01612;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01652;55.0;22.0;27.0;-111.0;10.0;16.0;;;;;;;55.37416666666667;-110.82888888888888
2018-01780;55.0;22.0;1.0;-111.0;10.0;2.0;;;;;;;55.36694444444444;-110.83277777777778
2018-01786;55.0;22.0;39.0;-111.0;10.0;2.0;;;;;;;55.3775;-110.83277777777778
2018-04813;55.0;22.0;5.0;-111.0;8.0;33.0;;;;;;;55.36805555555556;-110.85749999999999
2018-05078;54.0;58.0;54.0;-112.0;0.0;13.0;;;;;;;54.98166666666667;-111.99638888888889
2021-35067;;;;;;;;;;;;;;
2021-35573;;;;;;;;;;;;;;
2022-15098;;;;;;;;;;;;;;
2022-15344;;;;;;;;;;;;;;
2022-15557;;;;;;;;;;;;;;
2023-02379;;;;;;;;;;;;;;
2018-01261;;;;;;;;;;;;;;
2018-02389;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-04272;;;;;;;11.0;418660.25;6296422.0;32611.0;;;56.80455938828024;-118.33204608044889
2018-04273;;;;;;;11.0;418366.83;6290443.42;32611.0;;;56.750812196162826;-118.33494168578417
2018-04274;;;;;;;11.0;417204.83;6294279.78;32611.0;;;56.7850629086551;-118.35517882894966
2018-04275;;;;;;;11.0;418064.56;6292451.39;32611.0;;;56.76879352683322;-118.34052562789088
2022-15109;;;;;;;;;;;;;;
2018-02089;;;;;;;12.0;334937.47;5936368.23;32612.0;;;53.55021766269064;-113.49158610402692
2018-02352;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02353;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02354;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02355;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-01262;;;;;;;;;;;;;;
2018-01259;;;;;;;;;;;;;;
2018-02313;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-04276;;;;;;;11.0;416051.5;6295675.5;32611.0;;;56.79739171882129;-118.37450872144899
2018-04277;;;;;;;11.0;414483.83;6291111.5;32611.0;;;56.7561165254711;-118.39864217748762
2018-05607;55.0;6.0;35.6;118.0;45.0;38.79;;;;;;;55.10988888888889;118.760775
2022-15117;;;;;;;;;;;;;;
2022-15203;53.0;47.0;35.0;-113.0;51.0;11.0;;;;;;;53.793055555555554;-112.14694444444444
2018-02114;;;;;;;12.0;334937.47;5936368.23;32612.0;;;53.55021766269064;-113.49158610402692
2022-15193;;;;;;;;;;;;;;
2018-02335;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02380;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02386;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-04278;;;;;;;11.0;416793.75;6295257.0;32611.0;;;56.793766316197754;-118.36222330300106
2018-04279;;;;;;;11.0;416820.5;6298734.43;32611.0;;;56.82500267116391;-118.36291865999746
2018-04280;;;;;;;11.0;414765.07;6290081.5;32611.0;;;56.74691739490034;-118.39370131371416
2018-01235;;;;;;;;;;;;;;
2018-01237;;;;;;;;;;;;;;
2018-01238;;;;;;;;;;;;;;
2018-01240;;;;;;;;;;;;;;
2018-01241;;;;;;;;;;;;;;
2018-01242;;;;;;;;;;;;;;
2018-01243;;;;;;;;;;;;;;
2018-01244;;;;;;;;;;;;;;
2018-01248;;;;;;;;;;;;;;
2018-01249;;;;;;;;;;;;;;
2018-01250;;;;;;;;;;;;;;
2018-01251;;;;;;;;;;;;;;
2018-01252;;;;;;;;;;;;;;
2018-01253;;;;;;;;;;;;;;
2018-01255;;;;;;;;;;;;;;
2018-01256;;;;;;;;;;;;;;
2018-01257;;;;;;;;;;;;;;
2018-01258;;;;;;;;;;;;;;
2018-04281;;;;;;;11.0;418948.5;6296710.42;32611.0;;;56.80720007669699;-118.32741860386842
2018-04282;;;;;;;11.0;414820.93;6290619.71;32611.0;;;56.751761367881834;-118.3929671379615
2018-04283;;;;;;;11.0;417773.17;6300353.33;32611.0;;;56.83971181904267;-118.34783609952623
2018-04233;;;;;;;11.0;419262.38;6296016.44;32611.0;;;56.801021738526266;-118.32206017011329
2018-04464;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-05033;54.0;56.0;41.0;-112.0;51.0;2.0;;;;;;;54.94472222222222;-111.14944444444446
2021-35031;55.0;6.0;35.01;118.0;45.0;40.65;;;;;;;55.109725000000005;118.76129166666666
2021-35341;;;;;;;;;;;;;;
2021-35034;55.0;6.0;34.36;118.0;45.0;40.37;;;;;;;55.109544444444445;118.76121388888889
2021-35381;;;;;;;;;;;;;;
2018-00093;56.0;31.0;22.8;-111.0;16.0;12.8;;;;;;;56.522999999999996;-110.72977777777778
2018-00155;56.0;31.0;23.0;-111.0;16.0;14.8;;;;;;;56.52305555555555;-110.72922222222222
2018-00315;56.0;24.0;49.3;-111.0;2.0;52.8;;;;;;;56.413694444444445;-110.952
2018-02867;;;;;;;11.0;416837.08;6297931.99;32611.0;;;56.81779875778996;-118.36238544448413
2018-04284;;;;;;;11.0;414282.75;6291003.17;32611.0;;;56.7551066768525;-118.40189353464586
2018-04285;;;;;;;11.0;413749.33;6291333.17;32611.0;;;56.75797208746201;-118.41072567975154
2018-04286;;;;;;;;;;;;;;
2018-05522;53.0;47.0;35.0;-113.0;51.0;11.0;;;;;;;53.793055555555554;-112.14694444444444
2022-15269;;;;;;;;;;;;;;
2022-15419;;;;;;;;;;;;;;
2022-15558;;;;;;;;;;;;;;
2018-04287;;;;;;;11.0;417083.83;6296688.0;32611.0;;;56.80667023658623;-118.35794028558736
2018-04288;;;;;;;11.0;416688.83;6295087.17;32611.0;;;56.79222227131602;-118.36388509492137
2018-04289;;;;;;;11.0;417704.83;6296917.83;32611.0;;;56.80884462791961;-118.34784729394478
2022-15369;;;;;;;;;;;;;;
2022-15438;;;;;;;;;;;;;;
2018-01372;;;;;;;;;;;;;;
2018-01451;;;;;;;;;;;;;;
2018-05485;;;;;;;;;;;;;;
2022-15170;;;;;;;;;;;;;;
2018-01364;;;;;;;;;;;;;;
2018-01365;;;;;;;;;;;;;;
2018-01366;;;;;;;;;;;;;;
2018-01367;;;;;;;;;;;;;;
2018-01543;;;;;;;;;;;;;;
2018-01548;;;;;;;;;;;;;;
2018-01549;;;;;;;;;;;;;;
2018-02303;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02349;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-04290;;;;;;;11.0;414282.75;6291003.17;32611.0;;;56.7551066768525;-118.40189353464586
2018-04291;;;;;;;11.0;414644.67;6293057.83;32611.0;;;56.77362629526404;-118.3966614294365
2018-04292;;;;;;;11.0;414765.07;6290081.5;32611.0;;;56.74691739490034;-118.39370131371416
2018-04293;;;;;;;11.0;416051.5;6295675.5;32611.0;;;56.79739171882129;-118.37450872144899
2021-35354;;;;;;;;;;;;;;
2022-15115;;;;;;;;;;;;;;
2018-02032;;;;;;;12.0;333390.79;5935588.04;32612.0;;;53.542723183403034;-113.51449280569541
2018-02044;;;;;;;12.0;333390.79;5935588.04;32612.0;;;53.542723183403034;-113.51449280569541
2018-02045;;;;;;;12.0;333390.79;5935588.04;32612.0;;;53.542723183403034;-113.51449280569541
2018-02112;;;;;;;12.0;333390.79;5935588.04;32612.0;;;53.542723183403034;-113.51449280569541
2018-03007;;;;;;;11.0;415087.27;6293500.48;32611.0;;;56.77768267194841;-118.38956855347185
2018-04294;;;;;;;;;;;;;;
2018-05320;;;;;;;;;;;;;;
2018-05473;;;;;;;;;;;;;;
2021-35375;;;;;;;;;;;;;;
2023-02059;;;;;;;;;;;;;;
2018-00021;56.0;26.0;10.7;-111.0;12.0;23.3;;;;;;;56.43630555555555;-110.79352777777777
2018-00442;56.0;22.0;1.3;-111.0;35.0;3.2;;;;;;;56.36702777777778;-110.41577777777778
2018-01633;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01650;55.0;22.0;27.0;-111.0;10.0;16.0;;;;;;;55.37416666666667;-110.82888888888888
2018-02066;;;;;;;12.0;330443.25;5932417.45;32612.0;;;53.51330920978525;-113.55721262339415
2018-02158;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02221;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02651;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02787;;;;;;;11.0;418241.0;6290889.0;32611.0;;;56.754792086394204;-118.33714093748425
2018-02811;;;;;;;11.0;419211.25;6290213.47;32611.0;;;56.74889394725009;-118.32106462565763
2018-04295;;;;;;;11.0;419184.58;6290419.33;32611.0;;;56.750738250250045;-118.32156552928201
2018-04296;;;;;;;11.0;416654.33;6294663.08;32611.0;;;56.78840724206023;-118.36431141237283
2018-04297;;;;;;;11.0;418588.33;6299169.42;32611.0;;;56.829222267795174;-118.33410018041391
2018-04298;;;;;;;11.0;418660.25;6296422.0;32611.0;;;56.80455938828024;-118.33204608044889
2018-04299;;;;;;;11.0;416410.95;6294300.09;32611.0;;;56.78510352508022;-118.36817539732415
2018-04483;54.0;34.0;59.0;-110.0;28.0;15.0;;;;;;;54.58305555555556;-109.52916666666667
2018-04662;55.0;6.0;34.07;-118.0;45.0;41.07;;;;;;;55.10946388888889;-117.23859166666666
2018-04761;55.0;22.0;14.0;-111.0;10.0;36.0;;;;;;;55.370555555555555;-110.82333333333332
2018-05034;54.0;33.0;12.0;-111.0;14.0;38.0;;;;;;;54.55333333333333;-110.75611111111111
2018-05190;;;;;;;;;;;;;;
2018-05474;;;;;;;;;;;;;;
2018-05560;55.0;6.0;37.47;118.0;45.0;40.16;;;;;;;55.11040833333333;118.76115555555556
2021-35116;;;;;;;;;;;;;;
2021-35214;;;;;;;;;;;;;;
2021-35405;;;;;;;;;;;;;;
2021-35574;;;;;;;;;;;;;;
2022-15119;;;;;;;;;;;;;;
2022-15268;;;;;;;;;;;;;;
2022-15300;;;;;;;;;;;;;;
2022-15559;;;;;;;;;;;;;;
2023-02127;;;;;;;;;;;;;;
2023-02380;;;;;;;;;;;;;;
2018-01363;;;;;;;;;;;;;;
2018-01371;;;;;;;;;;;;;;
2018-05178;54.0;59.0;16.0;-112.0;1.0;25.0;;;;;;;54.98777777777778;-111.97638888888889
2018-00745;56.0;29.0;33.8;-111.0;13.0;51.7;;;;;;;56.49272222222222;-110.76897222222222
2018-00817;56.0;23.0;20.9;-111.0;2.0;10.5;;;;;;;56.38913888888889;-110.96375
2018-00842;56.0;23.0;19.7;-111.0;2.0;10.8;;;;;;;56.38880555555556;-110.96366666666667
2018-02844;;;;;;;11.0;416080.0;6295761.0;32611.0;;;56.79816474922428;-118.37407032435465
2018-02918;;;;;;;11.0;417721.0;6295639.0;32611.0;;;56.79736194659136;-118.34717049920637
2018-04307;;;;;;;11.0;415171.33;6290734.17;32611.0;;;56.75285322379569;-118.38727671250909
2018-04334;;;;;;;11.0;416393.99;6298324.9;32611.0;;;56.821248133275965;-118.36977062959429
2018-00827;56.0;31.0;22.8;-111.0;16.0;12.8;;;;;;;56.522999999999996;-110.72977777777778
2018-01839;55.0;22.0;14.0;-111.0;10.0;33.0;;;;;;;55.370555555555555;-110.82416666666666
2018-04342;;;;;;;11.0;418942.92;6290567.42;32611.0;;;56.75202637469934;-118.32556302107568
2018-05079;55.0;14.0;11.0;-113.0;25.0;35.0;;;;;;;55.23638888888889;-112.5736111111111
2021-35049;55.0;6.0;38.12;118.0;45.0;38.68;;;;;;;55.11058888888889;118.76074444444444
2022-15560;;;;;;;;;;;;;;
2022-15436;;;;;;;;;;;;;;
2023-02128;;;;;;;;;;;;;;
2018-04300;;;;;;;;;;;;;;
2018-04301;;;;;;;;;;;;;;
2018-00136;56.0;29.0;33.8;-111.0;13.0;51.7;;;;;;;56.49272222222222;-110.76897222222222
2018-00148;56.0;31.0;22.8;-111.0;16.0;15.7;;;;;;;56.522999999999996;-110.72897222222223
2018-00187;56.0;26.0;9.6;-111.0;12.0;22.3;;;;;;;56.436;-110.79380555555555
2018-00191;56.0;23.0;21.0;-111.0;2.0;10.4;;;;;;;56.38916666666667;-110.96377777777778
2018-00197;56.0;22.0;15.3;-111.0;0.0;36.6;;;;;;;56.370916666666666;-110.98983333333334
2018-00553;56.0;22.0;15.9;-111.0;0.0;36.4;;;;;;;56.37108333333333;-110.98988888888888
2018-00687;56.0;26.0;0.6;-111.0;3.0;57.5;;;;;;;56.433499999999995;-110.93402777777779
2018-00995;56.0;26.0;0.5;-111.0;3.0;54.4;;;;;;;56.43347222222222;-110.93488888888889
2018-01584;55.0;22.0;22.0;-111.0;10.0;23.0;;;;;;;55.37277777777778;-110.82694444444444
2018-01852;55.0;22.0;39.0;-111.0;10.0;2.0;;;;;;;55.3775;-110.83277777777778
2018-01905;55.0;22.0;26.0;-111.0;10.0;28.0;;;;;;;55.37388888888889;-110.82555555555555
2018-01957;55.0;22.0;26.0;-111.0;10.0;28.0;;;;;;;55.37388888888889;-110.82555555555555
2018-02220;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
2018-02378;53.0;57.0;25.38;-114.0;7.0;27.42;11.0;688669.8139;5982572.7665;32611.0;;;53.95704999755917;-114.12430999969686
